Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,Avg_Store_Sales,Sales_Variation
45,2012-01-27,624081.64,0,37.93,3.567,189.5168505,8.424,2012,1,4,785981.4085314686,-10.895405304407934
2,2012-01-27,1660906.14,0,50.5,3.29,219.7188636,7.057,2012,1,4,1925751.3355244757,-2.97136860940318
36,2012-01-27,301444.94,0,62.73,3.313,218.7687195,7.244,2012,1,4,373511.9927972028,-8.908989381683064
21,2012-01-27,611258.71,0,50.79,3.29,219.7188636,7.057,2012,1,4,756069.0833566433,-6.130348036835387
20,2012-01-27,1761016.51,0,37.19,3.567,212.9286312,6.961,2012,1,4,2107676.8703496503,-6.961174178915231
3,2012-01-27,349518.1,0,58.06,3.29,223.5645845,6.833,2012,1,4,402704.44104895106,-4.4558996055449445
38,2012-01-27,412882.31,0,50.43,3.675,130.3144516,12.187,2012,1,4,385731.6532867133,1.8919296628802318
42,2012-01-27,538978.67,0,53.59,3.675,130.3144516,7.545,2012,1,4,556403.863146853,-6.992452958536166
13,2012-01-27,1733983.09,0,34.32,3.058,130.3144516,6.104,2012,1,4,2003620.3062937064,-4.284767824901636
22,2012-01-27,786459.23,0,35.68,3.568,140.9124021,7.503,2012,1,4,1028501.0389510489,-12.3260677510601
12,2012-01-27,888203.69,0,50.43,3.675,130.3144516,12.187,2012,1,4,1009001.6094405595,3.7714915450770103
16,2012-01-27,453979.19,0,28.17,3.038,196.8262786,6.162,2012,1,4,519247.7300699301,-4.302487564286539
39,2012-01-27,1320301.61,0,60.65,3.29,218.7687195,7.244,2012,1,4,1450668.1291608391,-5.343936577489405
1,2012-01-27,1319325.59,0,54.26,3.29,220.0788523,7.348,2012,1,4,1555264.3975524476,-5.383575848269673
40,2012-01-27,770157.29,0,22.91,3.568,136.9598387,4.261,2012,1,4,964128.0404895104,-5.078862000305606
5,2012-01-27,295974.22,0,54.63,3.29,220.6628023,5.943,2012,1,4,318011.8104895105,2.93896877749118
44,2012-01-27,308295.38,0,34.32,3.058,130.3144516,5.774,2012,1,4,302748.86601398606,-2.7301006324720545
17,2012-01-27,769522.33,0,29.99,3.058,130.3144516,6.403,2012,1,4,893581.3904195804,-4.911857579766233
8,2012-01-27,778178.53,0,45.52,3.29,223.6133539,5.825,2012,1,4,908749.5183916084,-4.395365580610477
34,2012-02-03,939367.14,0,38.64,3.354,130.3496774,9.653,2012,2,5,966781.5594405595,7.669980127350962
22,2012-02-03,958487.75,0,40.58,3.633,141.0161924,7.503,2012,2,5,1028501.0389510489,21.873800120573318
11,2012-02-03,1376732.18,0,60.24,3.36,223.6591137,6.833,2012,2,5,1356383.1244755245,18.410662782752386
1,2012-02-03,1636339.65,0,56.55,3.36,220.1720153,7.348,2012,2,5,1555264.3975524476,24.02849322432985
7,2012-02-03,580453.32,0,22.2,3.031,196.8728921,8.256,2012,2,5,570617.3086713287,7.285133661041687
26,2012-02-03,939158.25,0,25.24,3.633,137.0632581,7.467,2012,2,5,1002911.8446853146,14.523129524113166
28,2012-02-03,1531599.44,0,50.58,3.702,130.3496774,12.187,2012,2,5,1323522.241818182,35.187033394492914
23,2012-02-03,1261872.67,0,29.71,3.633,137.0632581,4.261,2012,2,5,1389864.4604895106,21.62905048498549
38,2012-02-03,457711.68,0,50.58,3.702,130.3496774,12.187,2012,2,5,385731.6532867133,10.857663046886179
40,2012-02-03,979552.34,0,27.86,3.633,137.0632581,4.261,2012,2,5,964128.0404895104,27.188608446464222
12,2012-02-03,1058767.95,0,50.58,3.702,130.3496774,12.187,2012,2,5,1009001.6094405595,19.203282075984163
15,2012-02-03,523831.64,0,35.3,3.796,137.0632581,7.943,2012,2,5,623312.474965035,12.399217218279679
19,2012-02-03,1345311.65,0,36.22,3.796,137.0632581,7.943,2012,2,5,1444999.0356643356,5.133416377567235
17,2012-02-03,864852.85,0,26.26,3.077,130.3496774,6.403,2012,2,5,893581.3904195804,12.388272085619656
42,2012-02-03,588448.21,0,56.85,3.543,130.3496774,7.545,2012,2,5,556403.863146853,9.178385482304874
45,2012-02-03,757330.95,0,42.96,3.617,189.6122277,8.424,2012,2,5,785981.4085314686,21.351262632882452
5,2012-02-03,333948.0,0,57.35,3.36,220.7561941,5.943,2012,2,5,318011.8104895105,12.83009716184067
6,2012-02-03,1496305.78,0,57.45,3.36,221.7707093,6.132,2012,2,5,1564728.1862937063,13.734695643162409
13,2012-02-03,1927780.74,0,31.39,3.077,130.3496774,6.104,2012,2,5,2003620.3062937064,11.17644405632583
32,2012-02-03,1156826.31,0,35.89,3.031,196.8728921,8.256,2012,2,5,1166568.154965035,9.978633181495034
14,2012-02-03,1877410.36,0,42.96,3.617,189.6122277,8.424,2012,2,5,2020978.4009790209,17.67925036863258
37,2012-02-03,555424.24,0,61.33,3.36,218.8619099,7.244,2012,2,5,518900.2819580419,8.034687385495332
24,2012-02-03,1249696.97,0,38.61,3.796,137.0632581,8.659,2012,2,5,1356755.3935664336,18.198080506565837
25,2012-02-03,642776.4,0,34.98,3.617,213.0236225,6.961,2012,2,5,706721.5326573426,9.027516363251298
4,2012-02-03,2173373.91,0,41.81,3.354,130.3496774,4.607,2012,2,5,2094712.9606993007,12.684751301784015
44,2012-02-03,325986.05,0,31.39,3.077,130.3496774,5.774,2012,2,5,302748.86601398606,5.738220923064108
35,2012-02-03,746901.03,0,42.52,3.617,141.0161924,8.744,2012,2,5,919724.9795804196,26.86799100541326
8,2012-02-03,927610.69,0,45.56,3.36,223.7079023,5.825,2012,2,5,908749.5183916084,19.202811981975376
30,2012-02-03,434080.74,0,55.83,3.36,219.8118854,7.057,2012,2,5,438579.6162237762,0.2408751238864637
18,2012-02-03,1049772.04,0,37.62,3.633,137.0632581,8.075,2012,2,5,1084718.421048951,27.15505148584356
29,2012-02-03,493159.35,0,40.58,3.633,137.0632581,8.988,2012,2,5,539451.4287412588,24.539202323792054
9,2012-02-03,549967.89,0,54.43,3.36,223.9006766,5.667,2012,2,5,543980.5523776223,13.99450941370839
33,2012-02-03,256091.32,0,59.53,3.543,130.3496774,7.603,2012,2,5,259861.69202797202,8.091672442514364
31,2012-02-03,1391479.91,0,55.83,3.36,219.8118854,7.057,2012,2,5,1395901.437062937,10.44004281849662
20,2012-02-03,2203523.2,0,39.93,3.617,213.0236225,6.961,2012,2,5,2107676.8703496503,25.127912628144532
3,2012-02-03,424960.66,0,59.33,3.36,223.6591137,6.833,2012,2,5,402704.44104895106,21.584736241127423
41,2012-02-03,1208825.6,0,31.65,3.031,196.8728921,6.589,2012,2,5,1268125.418811189,11.99063671378331
36,2012-02-03,310982.87,0,61.33,3.421,218.8619099,7.244,2012,2,5,373511.9927972028,3.164070360577287
10,2012-02-03,1867403.01,0,56.85,3.543,130.3496774,7.545,2012,2,5,1899424.5726573425,14.395745298657324
21,2012-02-03,680725.43,0,55.83,3.36,219.8118854,7.057,2012,2,5,756069.0833566433,11.364536629670297
39,2012-02-03,1396150.15,0,60.69,3.36,218.8619099,7.244,2012,2,5,1450668.1291608391,5.74478887441483
27,2012-02-03,1564246.02,0,42.52,3.796,141.0161924,8.009,2012,2,5,1775216.2019580419,23.79919775224879
16,2012-02-03,475905.1,0,25.53,3.031,196.8728921,6.162,2012,2,5,519247.7300699301,4.829716974471876
2,2012-02-03,1935299.94,0,55.21,3.36,219.8118854,7.057,2012,2,5,1925751.3355244757,16.52072885948872
43,2012-02-03,629176.71,0,51.92,3.36,211.6762005,9.653,2012,2,5,633324.7231468532,7.060126287300172
39,2012-02-10,1442988.44,1,52.89,3.409,218.9551002,7.244,2012,2,6,1450668.1291608391,3.354817531624388
27,2012-02-10,1651605.35,1,37.86,3.826,141.1199827,8.009,2012,2,6,1775216.2019580419,5.58475641830305
40,2012-02-10,999785.48,1,23.92,3.655,137.1666774,4.261,2012,2,6,964128.0404895104,2.0655496571015286
32,2012-02-10,1129422.86,1,23.34,3.103,196.9195056,8.256,2012,2,6,1166568.154965035,-2.3688474028568662
12,2012-02-10,1199330.85,1,52.27,3.722,130.3849032,12.187,2012,2,6,1009001.6094405595,13.276081883664892
15,2012-02-10,628218.22,1,31.91,3.826,137.1666774,7.943,2012,2,6,623312.474965035,19.92750571538595
35,2012-02-10,849779.14,1,37.86,3.64,141.1199827,8.744,2012,2,6,919724.9795804196,13.773994929421907
42,2012-02-10,674919.45,1,55.73,3.722,130.3849032,7.545,2012,2,6,556403.863146853,14.694791917202021
37,2012-02-10,527041.46,1,54.49,3.409,218.9551002,7.244,2012,2,6,518900.2819580419,-5.110108266070634
13,2012-02-10,2069284.57,1,33.73,3.116,130.3849032,6.104,2012,2,6,2003620.3062937064,7.340245032222903
30,2012-02-10,451365.99,1,46.52,3.409,219.9049073,7.057,2012,2,6,438579.6162237762,3.982035692253927
38,2012-02-10,469787.38,1,52.27,3.722,130.3849032,12.187,2012,2,6,385731.6532867133,2.6382765674671127
18,2012-02-10,1161615.51,1,32.83,3.655,137.1666774,8.075,2012,2,6,1084718.421048951,10.654072097405077
23,2012-02-10,1358444.07,1,26.6,3.655,137.1666774,4.261,2012,2,6,1389864.4604895106,7.653022550999555
2,2012-02-10,2103322.68,1,46.98,3.409,219.9049073,7.057,2012,2,6,1925751.3355244757,8.681999959138121
21,2012-02-10,770652.79,1,46.52,3.409,219.9049073,7.057,2012,2,6,756069.0833566433,13.210518666828698
20,2012-02-10,2462978.28,1,33.47,3.64,213.1186138,6.961,2012,2,6,2107676.8703496503,11.774556310548467
45,2012-02-10,803657.12,1,37.0,3.64,189.7076048,8.424,2012,2,6,785981.4085314686,6.117031134142881
9,2012-02-10,609736.12,1,44.03,3.409,223.9953006,5.667,2012,2,6,543980.5523776223,10.867585378484556
5,2012-02-10,349239.88,1,48.57,3.409,220.849586,5.943,2012,2,6,318011.8104895105,4.5791201025309425
28,2012-02-10,1572966.15,1,52.27,3.722,130.3849032,12.187,2012,2,6,1323522.241818182,2.700883071620863
26,2012-02-10,1081005.64,1,23.89,3.655,137.1666774,7.467,2012,2,6,1002911.8446853146,15.103672890058718
11,2012-02-10,1574287.76,1,52.23,3.409,223.753643,6.833,2012,2,6,1356383.1244755245,14.34960138725021
41,2012-02-10,1238844.56,1,22.0,3.103,196.9195056,6.589,2012,2,6,1268125.418811189,2.483316038310246
10,2012-02-10,2218595.8,1,55.73,3.722,130.3849032,7.545,2012,2,6,1899424.5726573425,18.806480878490174
7,2012-02-10,563460.77,1,18.79,3.103,196.9195056,8.256,2012,2,6,570617.3086713287,-2.927461936129494
43,2012-02-10,662198.65,1,46.54,3.409,211.7644101,9.653,2012,2,6,633324.7231468532,5.2484364845609255
34,2012-02-10,1047658.09,1,36.7,3.411,130.3849032,9.653,2012,2,6,966781.5594405595,11.528075167713435
33,2012-02-10,282552.58,1,59.94,3.722,130.3849032,7.603,2012,2,6,259861.69202797202,10.332743804046164
29,2012-02-10,545840.05,1,35.68,3.655,137.1666774,8.988,2012,2,6,539451.4287412588,10.682287581083095
6,2012-02-10,1620603.92,1,48.58,3.409,221.8644987,6.132,2012,2,6,1564728.1862937063,8.307001260130132
31,2012-02-10,1527688.58,1,46.52,3.409,219.9049073,7.057,2012,2,6,1395901.437062937,9.788762958137154
25,2012-02-10,658984.38,1,32.47,3.64,213.1186138,6.961,2012,2,6,706721.5326573426,2.521558041023275
17,2012-02-10,880165.7,1,23.63,3.116,130.3849032,6.403,2012,2,6,893581.3904195804,1.7705728783804053
24,2012-02-10,1403460.87,1,33.82,3.826,137.1666774,8.659,2012,2,6,1356755.3935664336,12.304094807879707
19,2012-02-10,1499496.67,1,32.61,3.826,137.1666774,7.943,2012,2,6,1444999.0356643356,11.460914651263154
36,2012-02-10,335741.9,1,54.49,3.462,218.9551002,7.244,2012,2,6,373511.9927972028,7.961541418664009
22,2012-02-10,1034448.07,1,35.68,3.655,141.1199827,7.503,2012,2,6,1028501.0389510489,7.925017299386461
16,2012-02-10,473766.97,1,23.69,3.103,196.9195056,6.162,2012,2,6,519247.7300699301,-0.4492765469418125
4,2012-02-10,2374660.64,1,33.0,3.411,130.3849032,4.607,2012,2,6,2094712.9606993007,9.261486441603605
8,2012-02-10,1021400.42,1,35.71,3.409,223.8024507,5.825,2012,2,6,908749.5183916084,10.11089361206048
44,2012-02-10,325377.97,1,33.73,3.116,130.3849032,5.774,2012,2,6,302748.86601398606,-0.18653558948305005
3,2012-02-10,473292.47,1,51.65,3.409,223.753643,6.833,2012,2,6,402704.44104895106,11.373243349160834
14,2012-02-10,2077256.24,1,37.0,3.64,189.7076048,8.424,2012,2,6,2020978.4009790209,10.644762821059528
1,2012-02-10,1802477.43,1,48.02,3.409,220.2651783,7.348,2012,2,6,1555264.3975524476,10.153013159584567
4,2012-02-17,2427640.17,0,34.19,3.493,130.4546207,4.607,2012,2,7,2094712.9606993007,2.231035841820317
27,2012-02-17,1606221.56,0,37.24,3.874,141.2140357,8.009,2012,2,7,1775216.2019580419,-2.74785922678199
16,2012-02-17,494069.49,0,31.19,3.113,196.9432711,6.162,2012,2,7,519247.7300699301,4.285338844960007
41,2012-02-17,1330451.46,0,22.52,3.113,196.9432711,6.589,2012,2,7,1268125.418811189,7.394543509155005
19,2012-02-17,1424720.27,0,30.95,3.874,137.2583103,7.943,2012,2,7,1444999.0356643356,-4.986766659508479
45,2012-02-17,858853.75,0,36.85,3.695,189.8424834,8.424,2012,2,7,785981.4085314686,6.86818154488571
15,2012-02-17,598502.83,0,30.26,3.874,137.2583103,7.943,2012,2,7,623312.474965035,-4.7301063633589
23,2012-02-17,1365546.69,0,27.01,3.703,137.2583103,4.261,2012,2,7,1389864.4604895106,0.5228496451826548
34,2012-02-17,1123446.51,0,37.25,3.493,130.4546207,9.653,2012,2,7,966781.5594405595,7.234079584113173
9,2012-02-17,658965.05,0,43.81,3.51,224.1588663,5.667,2012,2,7,543980.5523776223,8.073809043820468
2,2012-02-17,2196688.46,0,43.82,3.51,220.0651993,7.057,2012,2,7,1925751.3355244757,4.438966064874061
32,2012-02-17,1243812.59,0,24.26,3.113,196.9432711,8.256,2012,2,7,1166568.154965035,10.128157845149332
14,2012-02-17,2020550.99,0,36.85,3.695,189.8424834,8.424,2012,2,7,2020978.4009790209,-2.7298148831171654
25,2012-02-17,654088.02,0,32.23,3.695,213.2732106,6.961,2012,2,7,706721.5326573426,-0.7430160939474795
43,2012-02-17,660632.05,0,49.38,3.51,211.916835,9.653,2012,2,7,633324.7231468532,-0.2365755351509624
17,2012-02-17,927084.65,0,30.76,3.119,130.4546207,6.403,2012,2,7,893581.3904195804,5.330695117976081
13,2012-02-17,2214477.06,0,36.57,3.119,130.4546207,6.104,2012,2,7,2003620.3062937064,7.016555001905811
3,2012-02-17,475591.08,0,52.39,3.51,223.9170153,6.833,2012,2,7,402704.44104895106,0.4856637588170454
31,2012-02-17,1570813.52,0,45.03,3.51,220.0651993,7.057,2012,2,7,1395901.437062937,2.8228881569567044
29,2012-02-17,559606.91,0,36.25,3.703,137.2583103,8.988,2012,2,7,539451.4287412588,2.5221417886063913
22,2012-02-17,1004749.41,0,36.25,3.703,141.2140357,7.503,2012,2,7,1028501.0389510489,-2.870966736880265
1,2012-02-17,1819870.0,0,45.32,3.51,220.4257586,7.348,2012,2,7,1555264.3975524476,0.9649258132458316
33,2012-02-17,266300.98,0,57.8,3.781,130.4546207,7.603,2012,2,7,259861.69202797202,-5.751708230730024
30,2012-02-17,435109.11,0,45.03,3.51,220.0651993,7.057,2012,2,7,438579.6162237762,-3.601706898652246
44,2012-02-17,320691.21,0,36.57,3.119,130.4546207,5.774,2012,2,7,302748.86601398606,-1.4404048313412132
36,2012-02-17,326316.73,0,54.38,3.503,219.1148297,7.244,2012,2,7,373511.9927972028,-2.8072665342038117
38,2012-02-17,415513.97,0,51.8,3.781,130.4546207,12.187,2012,2,7,385731.6532867133,-11.552760314676824
28,2012-02-17,1501503.68,0,51.8,3.781,130.4546207,12.187,2012,2,7,1323522.241818182,-4.543166424782886
6,2012-02-17,1632616.09,0,49.03,3.51,222.026359,6.132,2012,2,7,1564728.1862937063,0.7412156574322148
5,2012-02-17,356427.98,0,48.25,3.51,221.0106341,5.943,2012,2,7,318011.8104895105,2.058212824950001
24,2012-02-17,1326370.08,0,33.92,3.874,137.2583103,8.659,2012,2,7,1356755.3935664336,-5.492906261077302
40,2012-02-17,975500.87,0,25.56,3.703,137.2583103,4.261,2012,2,7,964128.0404895104,-2.428982065232632
26,2012-02-17,965788.76,0,23.9,3.703,137.2583103,7.467,2012,2,7,1002911.8446853146,-10.658305168509564
39,2012-02-17,1511041.69,0,52.75,3.51,219.1148297,7.244,2012,2,7,1450668.1291608391,4.716132722449262
20,2012-02-17,2309025.16,0,31.11,3.695,213.2732106,6.961,2012,2,7,2107676.8703496503,-6.250689307743295
42,2012-02-17,606671.5,0,54.12,3.781,130.4546207,7.545,2012,2,7,556403.863146853,-10.112014107757595
18,2012-02-17,1115985.81,0,32.87,3.703,137.2583103,8.075,2012,2,7,1084718.421048951,-3.9281242035068886
12,2012-02-17,1240048.85,0,51.8,3.781,130.4546207,12.187,2012,2,7,1009001.6094405595,3.3950598369082208
8,2012-02-17,1096232.89,0,37.51,3.51,223.9658621,5.825,2012,2,7,908749.5183916084,7.326457727518831
35,2012-02-17,824568.39,0,37.24,3.695,141.2140357,8.744,2012,2,7,919724.9795804196,-2.966741452373145
10,2012-02-17,2168709.76,0,54.12,3.781,130.4546207,7.545,2012,2,7,1899424.5726573425,-2.248541171852936
7,2012-02-17,620908.18,0,27.03,3.113,196.9432711,8.256,2012,2,7,570617.3086713287,10.195458682953218
37,2012-02-17,541071.29,0,54.38,3.51,219.1148297,7.244,2012,2,7,518900.2819580419,2.6619974071869112
21,2012-02-17,834663.52,0,45.03,3.51,220.0651993,7.057,2012,2,7,756069.0833566433,8.306040129952684
11,2012-02-17,1569607.94,0,52.77,3.51,223.9170153,6.833,2012,2,7,1356383.1244755245,-0.2972658569104336
10,2012-02-24,2039415.74,0,56.02,3.95,130.5502069,7.545,2012,2,8,1899424.5726573425,-5.9617945372275045
2,2012-02-24,1861802.7,0,54.63,3.555,220.275944,7.057,2012,2,8,1925751.3355244757,-15.245027508361385
43,2012-02-24,613042.97,0,53.53,3.555,212.1174212,9.653,2012,2,8,633324.7231468532,-7.203568158704998
38,2012-02-24,409411.61,0,53.13,3.95,130.5502069,12.187,2012,2,8,385731.6532867133,-1.4686293218974078
35,2012-02-24,805028.74,0,41.74,3.739,141.3007857,8.744,2012,2,8,919724.9795804196,-2.369682155776065
7,2012-02-24,603041.14,0,24.41,3.129,196.9499007,8.256,2012,2,8,570617.3086713287,-2.8775655685515433
36,2012-02-24,313270.45,0,62.21,3.55,219.3244636,7.244,2012,2,8,373511.9927972028,-3.9980420249982163
44,2012-02-24,315641.8,0,35.38,3.145,130.5502069,5.774,2012,2,8,302748.86601398606,-1.574539570323752
41,2012-02-24,1224915.66,0,27.89,3.129,196.9499007,6.589,2012,2,8,1268125.418811189,-7.932329977675401
4,2012-02-24,2226662.17,0,41.31,3.541,130.5502069,4.607,2012,2,8,2094712.9606993007,-8.278739266371593
3,2012-02-24,418925.47,0,60.12,3.555,224.1320199,6.833,2012,2,8,402704.44104895106,-11.914775609332295
42,2012-02-24,564304.15,0,56.02,3.95,130.5502069,7.545,2012,2,8,556403.863146853,-6.983573482518956
6,2012-02-24,1465187.71,0,59.17,3.555,222.2392726,6.132,2012,2,8,1564728.1862937063,-10.255220503186402
5,2012-02-24,312220.47,0,57.75,3.555,221.2224243,5.943,2012,2,8,318011.8104895105,-12.402929197646051
40,2012-02-24,919301.81,0,29.88,3.751,137.3411034,4.261,2012,2,8,964128.0404895104,-5.761046630332578
39,2012-02-24,1412065.04,0,61.1,3.555,219.3244636,7.244,2012,2,8,1450668.1291608391,-6.550226287932526
8,2012-02-24,928537.54,0,46.33,3.555,224.1809207,5.825,2012,2,8,908749.5183916084,-15.297420058250566
37,2012-02-24,518696.89,0,62.21,3.555,219.3244636,7.244,2012,2,8,518900.2819580419,-4.135203699312894
9,2012-02-24,563578.79,0,53.67,3.555,224.3741384,5.667,2012,2,8,543980.5523776223,-14.475162225978444
45,2012-02-24,753060.78,0,42.86,3.739,190.0069881,8.424,2012,2,8,785981.4085314686,-12.31792607297808
1,2012-02-24,1539387.83,0,57.25,3.555,220.636902,7.348,2012,2,8,1555264.3975524476,-15.412209113837793
11,2012-02-24,1379473.03,0,61.11,3.555,224.1320199,6.833,2012,2,8,1356383.1244755245,-12.113528808983975
34,2012-02-24,950154.24,0,39.89,3.541,130.5502069,9.653,2012,2,8,966781.5594405595,-15.425057486715588
18,2012-02-24,1037861.11,0,36.34,3.751,137.3411034,8.075,2012,2,8,1084718.421048951,-7.0005101588164536
17,2012-02-24,843864.43,0,30.01,3.145,130.5502069,6.403,2012,2,8,893581.3904195804,-8.976550307461128
29,2012-02-24,488782.63,0,39.0,3.751,137.3411034,8.988,2012,2,8,539451.4287412588,-12.656076745013745
28,2012-02-24,1323487.91,0,53.13,3.95,130.5502069,12.187,2012,2,8,1323522.241818182,-11.855833080608901
25,2012-02-24,613501.05,0,35.51,3.739,213.4725116,6.961,2012,2,8,706721.5326573426,-6.205123585660532
21,2012-02-24,747099.07,0,54.81,3.555,220.275944,7.057,2012,2,8,756069.0833566433,-10.490988033117832
23,2012-02-24,1272948.27,0,31.12,3.751,137.3411034,4.261,2012,2,8,1389864.4604895106,-6.78105118470903
15,2012-02-24,561137.06,0,33.18,3.917,137.3411034,7.943,2012,2,8,623312.474965035,-6.243206903466092
33,2012-02-24,242526.7,0,59.41,3.95,130.5502069,7.603,2012,2,8,259861.69202797202,-8.927597637830686
13,2012-02-24,1929768.03,0,35.38,3.145,130.5502069,6.104,2012,2,8,2003620.3062937064,-12.8567161585318
12,2012-02-24,1112034.72,0,53.13,3.95,130.5502069,12.187,2012,2,8,1009001.6094405595,-10.32331347269102
22,2012-02-24,912958.95,0,39.0,3.751,141.3007857,7.503,2012,2,8,1028501.0389510489,-9.135657019196463
24,2012-02-24,1303233.15,0,37.35,3.917,137.3411034,8.659,2012,2,8,1356755.3935664336,-1.7443796681541723
30,2012-02-24,425215.71,0,54.81,3.555,220.275944,7.057,2012,2,8,438579.6162237762,-2.2737745022162303
31,2012-02-24,1392543.37,0,54.81,3.555,220.275944,7.057,2012,2,8,1395901.437062937,-11.34890601145322
26,2012-02-24,917924.47,0,28.06,3.751,137.3411034,7.467,2012,2,8,1002911.8446853146,-4.955979193628224
27,2012-02-24,1648602.39,0,41.74,3.917,141.3007857,8.009,2012,2,8,1775216.2019580419,2.63854197051121
19,2012-02-24,1352470.09,0,33.91,3.917,137.3411034,7.943,2012,2,8,1444999.0356643356,-5.07118355240358
16,2012-02-24,495720.3,0,26.21,3.129,196.9499007,6.162,2012,2,8,519247.7300699301,0.33412506406740317
32,2012-02-24,1091822.72,0,33.41,3.129,196.9499007,8.256,2012,2,8,1166568.154965035,-12.219676116962287
20,2012-02-24,2045837.55,0,39.79,3.739,213.4725116,6.961,2012,2,8,2107676.8703496503,-11.39821317494869
14,2012-02-24,1875040.16,0,42.86,3.739,190.0069881,8.424,2012,2,8,2020978.4009790209,-7.20154209025925
11,2012-03-02,1438383.44,0,62.61,3.63,224.3470245,6.833,2012,3,9,1356383.1244755245,4.270501033282237
17,2012-03-02,856178.47,0,26.28,3.242,130.6457931,6.403,2012,3,9,893581.3904195804,1.4592438740426594
14,2012-03-02,1926004.99,0,41.55,3.816,190.1714927,8.424,2012,3,9,2020978.4009790209,2.7180660493159925
29,2012-03-02,500801.72,0,37.47,3.827,137.4238966,8.988,2012,3,9,539451.4287412588,2.458984682004761
6,2012-03-02,1550385.65,0,60.32,3.63,222.4521862,6.132,2012,3,9,1564728.1862937063,5.814813994037671
2,2012-03-02,1952555.66,0,58.79,3.63,220.4866886,7.057,2012,3,9,1925751.3355244757,4.874467095788404
21,2012-03-02,764385.4,0,59.3,3.63,220.4866886,7.057,2012,3,9,756069.0833566433,2.313793537448805
26,2012-03-02,955641.74,0,22.49,3.827,137.4238966,7.467,2012,3,9,1002911.8446853146,4.108973148956374
33,2012-03-02,248051.53,0,60.91,3.882,130.6457931,7.603,2012,3,9,259861.69202797202,2.27802959426735
15,2012-03-02,541292.64,0,33.24,3.983,137.4238966,7.943,2012,3,9,623312.474965035,-3.5364657611457795
34,2012-03-02,990263.7,0,42.74,3.619,130.6457931,9.653,2012,3,9,966781.5594405595,4.221363049435012
31,2012-03-02,1427881.22,0,59.3,3.63,220.4866886,7.057,2012,3,9,1395901.437062937,2.53764807339536
13,2012-03-02,1969742.76,0,32.36,3.242,130.6457931,6.104,2012,3,9,2003620.3062937064,2.0714785082225573
32,2012-03-02,1153332.89,0,33.4,3.191,196.9565303,8.256,2012,3,9,1166568.154965035,5.633714052039496
25,2012-03-02,643155.89,0,36.01,3.816,213.6718127,6.961,2012,3,9,706721.5326573426,4.83370647857897
38,2012-03-02,471115.38,0,52.27,4.178,130.6457931,12.187,2012,3,9,385731.6532867133,15.071328827240649
8,2012-03-02,952264.91,0,50.95,3.63,224.3959793,5.825,2012,3,9,908749.5183916084,2.555348489195164
12,2012-03-02,1147636.96,0,52.27,4.178,130.6457931,12.187,2012,3,9,1009001.6094405595,3.2015403260070796
35,2012-03-02,766571.1,0,40.07,3.816,141.3875357,8.744,2012,3,9,919724.9795804196,-4.777176029765096
16,2012-03-02,464189.09,0,23.4,3.191,196.9565303,6.162,2012,3,9,519247.7300699301,-6.3606856527763656
19,2012-03-02,1308977.05,0,34.83,3.983,137.4238966,7.943,2012,3,9,1444999.0356643356,-3.2158226878052476
27,2012-03-02,1509323.09,0,40.07,3.983,141.3875357,8.009,2012,3,9,1775216.2019580419,-8.448325736079987
20,2012-03-02,2148822.76,0,39.98,3.816,213.6718127,6.961,2012,3,9,2107676.8703496503,5.033889909782907
5,2012-03-02,359206.21,0,60.66,3.63,221.4342146,5.943,2012,3,9,318011.8104895105,15.048897979046671
1,2012-03-02,1688420.76,0,60.96,3.63,220.8480454,7.348,2012,3,9,1555264.3975524476,9.68131143403934
4,2012-03-02,2206319.9,0,50.38,3.619,130.6457931,4.607,2012,3,9,2094712.9606993007,-0.913576844932884
43,2012-03-02,693249.98,0,56.43,3.63,212.3180074,9.653,2012,3,9,633324.7231468532,13.08342382590244
37,2012-03-02,525559.17,0,64.54,3.63,219.5340975,7.244,2012,3,9,518900.2819580419,1.322984604746713
30,2012-03-02,438640.61,0,59.3,3.63,220.4866886,7.057,2012,3,9,438579.6162237762,3.157197555095026
22,2012-03-02,974866.65,0,37.47,3.827,141.3875357,7.503,2012,3,9,1028501.0389510489,6.780994917679495
40,2012-03-02,927732.02,0,23.79,3.827,137.4238966,4.261,2012,3,9,964128.0404895104,0.9170231047407551
44,2012-03-02,316687.22,0,32.36,3.242,130.6457931,5.774,2012,3,9,302748.86601398606,0.3312045489539006
45,2012-03-02,782796.01,0,41.55,3.816,190.1714927,8.424,2012,3,9,785981.4085314686,3.9485830081338102
23,2012-03-02,1322852.2,0,25.91,3.827,137.4238966,4.261,2012,3,9,1389864.4604895106,3.920342340384342
42,2012-03-02,585895.34,0,57.62,3.882,130.6457931,7.545,2012,3,9,556403.863146853,3.82616183134572
7,2012-03-02,551058.13,0,21.64,3.191,196.9565303,8.256,2012,3,9,570617.3086713287,-8.620143229365752
28,2012-03-02,1451740.57,0,52.27,4.178,130.6457931,12.187,2012,3,9,1323522.241818182,9.690504841861403
41,2012-03-02,1239813.26,0,27.39,3.191,196.9565303,6.589,2012,3,9,1268125.418811189,1.216214347361677
36,2012-03-02,315396.72,0,64.54,3.619,219.5340975,7.244,2012,3,9,373511.9927972028,0.6787330244521828
